consumption_id,building_id,year,month,heating_kwh,electricity_kwh,total_cost_eur,heating_cost_eur,outdoor_temp_avg_c,heating_degree_days
CONS-094177,BLD-07849,2024,1,49806.6,2524.9,6668.68,5823.45,-0.3,554.8
CONS-094189,BLD-07850,2024,1,36907.4,1468.2,4908.98,4432.62,-2.6,615.0
CONS-094201,BLD-07851,2024,1,22694.1,3965.7,3903.67,2680.32,-0.4,549.2
CONS-094213,BLD-07852,2024,1,61317.7,2544.3,8327.27,7516.19,-2.9,608.9
CONS-094225,BLD-07853,2024,1,46766.4,1141.7,6173.37,5810.91,-1.1,606.3
CONS-094237,BLD-07854,2024,1,128695.0,5447.5,17285.28,15521.62,-2.4,542.2
CONS-094249,BLD-07855,2024,1,5251.3,666.1,824.3,606.52,-1.4,605.3
CONS-094261,BLD-07856,2024,1,38852.9,1642.4,5292.76,4764.6,-1.9,558.9
CONS-094273,BLD-07857,2024,1,15006.5,1540.8,2277.23,1778.24,-2.2,554.9
CONS-094285,BLD-07858,2024,1,114264.1,4651.7,15808.09,14381.55,-1.9,607.4
CONS-094297,BLD-07859,2024,1,180283.1,3752.4,21872.97,20725.37,-2.0,591.9
CONS-094309,BLD-07860,2024,1,136759.0,5704.6,17819.93,16010.21,-2.5,589.1
CONS-094321,BLD-07861,2024,1,10860.1,382.2,1479.19,1352.82,-2.2,538.6
CONS-094333,BLD-07862,2024,1,131718.8,6455.5,17534.59,15382.25,-0.0,578.8
CONS-094345,BLD-07863,2024,1,19092.9,1191.9,2660.39,2290.92,-2.0,593.1
CONS-094357,BLD-07864,2024,1,111518.7,3758.2,14821.61,13630.26,-0.6,569.7
CONS-094369,BLD-07865,2024,1,22413.1,1922.4,3287.78,2685.76,-0.4,569.8
CONS-094381,BLD-07866,2024,1,220186.0,7198.9,28583.52,26264.45,-0.4,543.3
CONS-094393,BLD-07867,2024,1,44947.1,966.4,5723.81,5405.24,-1.6,542.4
CONS-094405,BLD-07868,2024,1,7310.9,319.8,939.94,835.52,-2.3,608.3
CONS-094417,BLD-07869,2024,1,54530.1,1708.3,7165.51,6631.46,-0.4,608.2
CONS-094429,BLD-07870,2024,1,59730.1,3265.5,8418.88,7389.18,-2.7,545.6
CONS-094441,BLD-07871,2024,1,29172.5,2217.0,4331.25,3605.97,-0.9,564.8
CONS-094453,BLD-07872,2024,1,32885.9,1877.3,4472.19,3881.27,-2.7,571.9
CONS-094465,BLD-07873,2024,1,11496.7,1284.2,1795.44,1389.98,-0.6,608.5
CONS-094477,BLD-07874,2024,1,15962.1,802.9,2096.93,1849.51,-1.5,612.4
CONS-094489,BLD-07875,2024,1,117870.7,3878.1,15353.18,14088.31,-0.2,588.8
CONS-094501,BLD-07876,2024,1,48220.5,1945.8,6659.21,6028.24,-2.6,583.4
CONS-094513,BLD-07877,2024,1,47462.7,2906.3,6793.43,5876.96,-3.0,604.3
CONS-094525,BLD-07878,2024,1,62657.4,2402.3,8456.72,7686.06,-2.9,579.7
CONS-094537,BLD-07879,2024,1,98170.0,5760.9,13531.09,11746.59,-1.5,538.5
CONS-094549,BLD-07880,2024,1,10149.0,947.8,1525.66,1207.32,-1.0,558.2
CONS-094561,BLD-07881,2024,1,242435.8,7827.0,30987.05,28473.3,-1.9,549.8
CONS-094573,BLD-07882,2024,1,35660.1,1851.9,4791.35,4218.6,-0.9,572.3
CONS-094585,BLD-07883,2024,1,4489.7,180.7,591.32,532.6,-0.7,582.1
CONS-094597,BLD-07884,2024,1,45422.8,3417.4,6260.48,5193.38,-1.6,565.7
CONS-094609,BLD-07885,2024,1,76034.5,5268.9,10974.82,9350.02,-1.6,536.4
CONS-094621,BLD-07886,2024,1,5098.4,562.8,774.12,590.14,-2.3,544.7
CONS-094633,BLD-07887,2024,1,43034.0,2649.0,6087.87,5263.4,-2.2,563.1
CONS-094645,BLD-07888,2024,1,14808.0,2072.4,2484.98,1842.69,-0.2,608.5
CONS-094657,BLD-07889,2024,1,82957.8,2132.6,10824.12,10175.45,-2.5,581.7
CONS-094669,BLD-07890,2024,1,10058.7,337.2,1371.16,1263.42,-2.3,603.2
CONS-094681,BLD-07891,2024,1,75966.1,4427.5,10722.81,9342.32,-2.7,596.8
CONS-094693,BLD-07892,2024,1,140955.5,7719.2,18795.93,16265.36,-0.3,593.7
CONS-094705,BLD-07893,2024,1,20460.4,1046.5,2672.82,2346.25,-0.3,574.8
CONS-094717,BLD-07894,2024,1,7755.9,319.7,1016.42,914.58,-0.9,587.8
CONS-094729,BLD-07895,2024,1,19236.1,1349.6,2645.8,2228.69,-2.4,536.9
CONS-094741,BLD-07896,2024,1,19931.2,994.9,2816.32,2483.95,-1.7,538.6
CONS-094753,BLD-07897,2024,1,77711.5,3615.1,10843.66,9726.87,-0.8,553.0
CONS-094765,BLD-07898,2024,1,65522.0,2923.5,8433.98,7542.39,-2.1,601.2
CONS-094777,BLD-07899,2024,1,84860.7,3244.4,10888.55,9883.92,-1.5,589.4
CONS-094789,BLD-07900,2024,1,58897.4,1550.6,7703.09,7211.03,-1.6,571.0
CONS-094801,BLD-07901,2024,1,54975.4,3688.4,7902.12,6682.97,-2.4,555.4
CONS-094813,BLD-07902,2024,1,275623.8,6961.8,34825.9,32583.55,-0.6,579.7
CONS-094825,BLD-07903,2024,1,48890.0,2737.5,6683.59,5811.63,-0.2,538.6
CONS-094837,BLD-07904,2024,1,92913.8,3976.5,12091.45,10802.79,-2.2,613.4
CONS-094849,BLD-07905,2024,1,68391.5,3752.2,9523.72,8277.41,-2.4,613.5
CONS-094861,BLD-07906,2024,1,13163.7,306.1,1662.36,1561.44,-1.5,535.7
CONS-094873,BLD-07907,2024,1,7725.4,231.1,1042.42,966.58,-0.5,560.7
CONS-094885,BLD-07908,2024,1,65427.0,3960.7,9337.01,8008.11,-2.1,614.5
CONS-094897,BLD-07909,2024,1,22660.1,959.0,2929.29,2616.89,-1.4,610.1
CONS-094909,BLD-07910,2024,1,42005.1,1185.3,5249.34,4860.0,-1.9,605.2
CONS-094921,BLD-07911,2024,1,139445.3,4667.9,19000.53,17481.07,-2.0,541.8
CONS-094933,BLD-07912,2024,1,10023.9,774.2,1430.08,1179.44,-1.3,562.4
CONS-094945,BLD-07913,2024,1,107007.4,4170.5,13526.2,12229.76,-0.4,535.0
CONS-094957,BLD-07914,2024,1,55159.7,1161.0,6733.75,6345.18,-0.2,550.3
CONS-094969,BLD-07915,2024,1,19491.8,769.4,2482.35,2239.76,-0.5,551.1
CONS-094981,BLD-07916,2024,1,22438.2,1691.9,3369.33,2809.52,-0.2,583.4
CONS-094993,BLD-07917,2024,1,27672.3,603.4,3528.81,3329.55,-2.2,598.1
CONS-095005,BLD-07918,2024,1,36892.9,4410.4,5774.93,4327.72,-0.1,582.8
CONS-095017,BLD-07919,2024,1,107618.4,2572.5,13353.73,12534.03,-0.3,602.7
CONS-095029,BLD-07920,2024,1,46651.9,1226.2,6178.72,5805.91,-2.8,539.3
CONS-095041,BLD-07921,2024,1,60648.9,2032.7,8283.31,7630.0,-0.1,558.2
CONS-095053,BLD-07922,2024,1,10277.6,417.4,1306.14,1172.98,-2.5,539.1
CONS-095065,BLD-07923,2024,1,54083.3,2635.2,7540.6,6669.09,-1.0,593.0
CONS-095077,BLD-07924,2024,1,61309.8,2818.0,8030.02,7093.0,-1.2,544.9
CONS-095089,BLD-07925,2024,1,178900.6,5256.2,23281.07,21610.73,-1.4,613.7
CONS-095101,BLD-07926,2024,1,70652.5,3579.5,9287.77,8124.77,-1.4,569.9
CONS-095113,BLD-07927,2024,1,16537.4,1047.5,2285.15,1951.1,-0.3,559.4
CONS-095125,BLD-07928,2024,1,61164.2,1556.8,7689.61,7198.69,-1.7,564.8
CONS-095137,BLD-07929,2024,1,175483.0,4416.9,23130.31,21783.75,-0.7,555.4
CONS-095149,BLD-07930,2024,1,35118.2,1544.1,4524.12,4036.31,-2.9,562.7
CONS-095161,BLD-07931,2024,1,28067.8,3009.1,4385.68,3398.61,-1.6,609.8
CONS-095173,BLD-07932,2024,1,43253.6,996.3,5558.64,5254.27,-1.6,590.6
CONS-095185,BLD-07933,2024,1,58533.7,2485.4,8009.72,7196.43,-1.4,580.9
CONS-095197,BLD-07934,2024,1,20323.6,1219.8,2763.77,2369.34,-2.4,563.0
CONS-095209,BLD-07935,2024,1,32335.0,985.9,4193.77,3871.28,-2.3,610.2
CONS-095221,BLD-07936,2024,1,15633.9,1310.6,2378.9,1948.42,-2.8,537.0
CONS-095233,BLD-07937,2024,1,34208.5,2331.6,4736.33,4015.33,-0.5,538.7
CONS-095245,BLD-07938,2024,1,33326.1,1098.4,4458.61,4092.18,-1.6,584.4
CONS-095257,BLD-07939,2024,1,62097.6,3286.4,8253.64,7237.63,-1.2,592.6
CONS-095269,BLD-07940,2024,1,161427.7,6519.9,21629.87,19622.38,-2.8,573.1
CONS-095281,BLD-07941,2024,1,12813.1,1055.1,1946.6,1596.2,-1.1,596.7
CONS-095293,BLD-07942,2024,1,165423.0,2794.0,20399.74,19484.93,-0.8,567.7
CONS-095305,BLD-07943,2024,1,125002.5,3933.6,16150.42,14951.65,-2.1,569.4
CONS-095317,BLD-07944,2024,1,15281.9,1118.0,2136.73,1775.04,-2.1,614.8
CONS-095329,BLD-07945,2024,1,49974.5,1679.4,6637.09,6079.43,-2.9,603.2
CONS-095341,BLD-07946,2024,1,231077.4,5647.9,29950.13,28198.35,-2.3,564.4
CONS-095353,BLD-07947,2024,1,121529.5,6109.0,16677.92,14758.76,-1.5,554.0
CONS-095365,BLD-07948,2024,1,71012.4,1949.6,9072.19,8470.87,-2.4,607.0
CONS-095377,BLD-07949,2024,1,14868.1,750.3,2038.43,1802.03,-0.2,585.1
CONS-095389,BLD-07950,2024,1,32654.0,2839.5,4664.13,3798.26,-2.9,554.7
CONS-095401,BLD-07951,2024,1,18355.8,393.7,2251.5,2122.71,-0.7,572.7
CONS-095413,BLD-07952,2024,1,4011.7,183.4,558.45,498.9,-0.0,551.1
CONS-095425,BLD-07953,2024,1,99969.8,3309.0,12906.79,11861.13,-1.7,564.5
CONS-095437,BLD-07954,2024,1,7477.8,572.4,1127.1,935.33,-1.2,537.9
CONS-095449,BLD-07955,2024,1,8259.4,484.0,1163.09,1006.84,-0.3,548.9
CONS-095461,BLD-07956,2024,1,27757.8,1799.2,4015.6,3452.41,-2.2,583.3
CONS-095473,BLD-07957,2024,1,31735.2,1627.5,4125.85,3625.93,-2.2,542.5
CONS-095485,BLD-07958,2024,1,69180.0,2334.5,9020.04,8240.61,-1.8,555.6
CONS-095497,BLD-07959,2024,1,7226.1,264.5,934.39,851.54,-2.3,580.6
CONS-095509,BLD-07960,2024,1,5483.3,214.7,692.8,626.78,-2.9,538.8
CONS-095521,BLD-07961,2024,1,102372.9,3874.9,13701.08,12446.36,-1.3,557.1
CONS-095533,BLD-07962,2024,1,8999.8,720.1,1313.66,1075.13,-3.0,569.7
CONS-095545,BLD-07963,2024,1,62323.6,2466.1,8487.69,7668.95,-1.7,601.3
CONS-095557,BLD-07964,2024,1,12625.7,825.4,1700.61,1448.25,-1.7,570.1
CONS-095569,BLD-07965,2024,1,61452.7,1832.0,8059.43,7444.59,-0.5,537.5
CONS-095581,BLD-07966,2024,1,50984.1,2827.4,7234.92,6371.85,-2.7,586.5
CONS-095593,BLD-07967,2024,1,6160.7,434.3,842.43,705.55,-0.5,566.8
CONS-095605,BLD-07968,2024,1,8471.4,861.9,1340.38,1058.38,-1.5,591.4
CONS-095617,BLD-07969,2024,1,89574.8,3764.4,11506.61,10348.43,-1.3,565.9
CONS-095629,BLD-07970,2024,1,64777.0,2811.3,8384.73,7467.68,-2.6,598.1
CONS-095641,BLD-07971,2024,1,24491.1,815.4,3132.15,2874.68,-2.1,583.8
CONS-095653,BLD-07972,2024,1,30778.1,2515.8,4334.36,3563.3,-0.4,576.0
CONS-095665,BLD-07973,2024,1,155340.3,6534.9,20912.87,18847.87,-0.5,605.2
CONS-095677,BLD-07974,2024,1,229891.6,9682.8,30157.15,27019.75,-1.0,559.9
CONS-095689,BLD-07975,2024,1,40826.5,1447.9,5542.7,5083.75,-0.6,582.3
CONS-095701,BLD-07976,2024,1,112606.1,3314.7,14948.52,13844.31,-1.2,609.4
CONS-095713,BLD-07977,2024,1,36813.1,1621.0,4814.15,4296.13,-2.8,610.2
CONS-095725,BLD-07978,2024,1,22835.2,2686.6,3610.77,2772.83,-0.2,589.6
CONS-095737,BLD-07979,2024,1,125979.5,3873.4,16472.97,15282.7,-1.5,537.6
CONS-095749,BLD-07980,2024,1,54812.0,1562.3,6888.08,6375.3,-2.2,591.5
CONS-095761,BLD-07981,2024,1,164471.0,6547.7,22356.26,20320.43,-2.8,555.3
CONS-095773,BLD-07982,2024,1,203350.4,4154.5,25827.32,24539.16,-2.0,548.6
CONS-095785,BLD-07983,2024,1,61915.4,1773.6,7761.88,7185.5,-1.7,576.7
CONS-095797,BLD-07984,2024,1,18917.4,482.2,2357.55,2207.5,-0.9,586.8
CONS-095809,BLD-07985,2024,1,88531.6,2998.2,11747.39,10753.37,-0.1,597.6
CONS-095821,BLD-07986,2024,1,38310.6,723.6,4974.34,4738.85,-2.6,612.4
CONS-095833,BLD-07987,2024,1,38420.2,2487.5,5428.08,4657.02,-1.2,544.3
CONS-095845,BLD-07988,2024,1,32826.4,2646.3,4845.72,3996.63,-1.1,552.4
CONS-095857,BLD-07989,2024,1,5547.0,461.7,787.61,643.79,-1.8,611.3
CONS-095869,BLD-07990,2024,1,37326.5,1352.7,4800.35,4378.27,-2.3,559.1
CONS-095881,BLD-07991,2024,1,4810.4,284.1,669.27,576.02,-2.6,570.9
CONS-095893,BLD-07992,2024,1,142032.3,4217.7,17806.43,16519.55,-0.7,571.9
CONS-095905,BLD-07993,2024,1,135426.9,3153.0,16590.97,15560.14,-2.9,536.3
CONS-095917,BLD-07994,2024,1,27723.5,2238.4,4012.34,3293.5,-0.5,608.1
CONS-095929,BLD-07995,2024,1,35725.6,1178.6,4853.92,4461.42,-2.2,609.8
CONS-095941,BLD-07996,2024,1,41723.7,1143.8,5358.03,4998.69,-1.3,571.4
CONS-095953,BLD-07997,2024,1,76534.2,3872.4,10792.15,9544.03,-2.3,592.0
CONS-095965,BLD-07998,2024,1,270746.7,6724.0,35564.82,33491.74,-0.0,588.7
CONS-095977,BLD-07999,2024,1,70146.8,2730.2,9641.72,8761.96,-2.7,614.1
CONS-095989,BLD-08000,2024,1,9456.0,770.2,1363.86,1109.54,-2.8,549.6
CONS-096001,BLD-08001,2024,1,228417.7,5835.3,29664.55,27884.02,-1.2,600.2
CONS-096013,BLD-08002,2024,1,7789.5,426.9,1040.43,907.5,-1.4,584.0
CONS-096025,BLD-08003,2024,1,51456.2,1225.9,6315.5,5918.39,-0.9,579.3
CONS-096037,BLD-08004,2024,1,174697.8,7827.9,22629.29,20135.14,-0.2,559.3
CONS-096049,BLD-08005,2024,1,152934.3,8660.6,20104.66,17444.23,-1.3,604.1
CONS-096061,BLD-08006,2024,1,72044.4,4185.4,9891.87,8513.11,-2.3,561.6
CONS-096073,BLD-08007,2024,1,46376.2,1853.3,6421.97,5833.26,-2.7,578.2
CONS-096085,BLD-08008,2024,1,123046.6,3735.4,16307.11,15119.72,-2.2,606.2
CONS-096097,BLD-08009,2024,1,8222.5,634.0,1178.5,974.36,-1.6,613.1
CONS-096109,BLD-08010,2024,1,12666.9,334.2,1581.2,1475.18,-0.6,594.4
CONS-096121,BLD-08011,2024,1,40576.6,2277.7,5344.26,4629.19,-1.5,602.9
CONS-096133,BLD-08012,2024,1,30524.8,2497.4,4507.76,3748.54,-2.5,586.6
CONS-096145,BLD-08013,2024,1,108351.8,4669.5,14752.72,13238.04,-0.9,563.0
CONS-096157,BLD-08014,2024,1,86503.2,3537.9,11823.83,10743.49,-0.9,606.8
CONS-096169,BLD-08015,2024,1,13766.5,396.9,1706.19,1576.83,-1.4,568.4
CONS-096181,BLD-08016,2024,1,114034.3,2299.7,14287.12,13570.46,-2.7,565.1
CONS-096193,BLD-08017,2024,1,174133.5,2507.7,21262.0,20454.1,-2.9,591.5
CONS-096205,BLD-08018,2024,1,10139.8,599.3,1452.44,1265.58,-1.4,562.1
CONS-096217,BLD-08019,2024,1,12266.5,902.5,1830.1,1536.02,-0.9,555.4
CONS-096229,BLD-08020,2024,1,99913.3,2729.4,13266.68,12376.16,-2.6,599.0
CONS-096241,BLD-08021,2024,1,18029.1,489.2,2235.88,2079.05,-1.7,611.6
CONS-096253,BLD-08022,2024,1,48030.7,4129.9,6886.64,5502.8,-1.7,541.9
CONS-096265,BLD-08023,2024,1,78768.0,2058.8,9916.98,9230.17,-1.7,573.6
CONS-096277,BLD-08024,2024,1,74614.5,1859.9,9424.7,8824.02,-2.1,577.4
CONS-096289,BLD-08025,2024,1,27883.9,1392.6,3752.93,3287.65,-1.7,542.5
CONS-096301,BLD-08026,2024,1,223023.7,4722.4,27135.59,25646.17,-2.9,564.0
CONS-096313,BLD-08027,2024,1,69059.8,2872.6,9030.52,8150.55,-2.6,589.4
CONS-096325,BLD-08028,2024,1,18290.1,860.6,2453.05,2166.93,-2.3,538.6
CONS-096337,BLD-08029,2024,1,55773.2,1994.4,7095.04,6463.85,-0.7,611.2
CONS-096349,BLD-08030,2024,1,134990.1,5451.3,17966.92,16203.6,-1.1,565.7
CONS-096361,BLD-08031,2024,1,49665.5,2492.0,6943.71,6162.15,-0.1,586.6
CONS-096373,BLD-08032,2024,1,34904.5,2176.9,5040.26,4373.72,-0.3,586.2
CONS-096385,BLD-08033,2024,1,129549.2,4774.9,16853.91,15253.32,-3.0,535.8
CONS-096397,BLD-08034,2024,1,37231.9,1775.2,4868.01,4316.08,-2.1,541.0
CONS-096409,BLD-08035,2024,1,54697.2,1582.4,7359.79,6854.79,-1.4,573.2
CONS-096421,BLD-08036,2024,1,4614.8,346.1,645.53,538.57,-0.1,594.8
CONS-096433,BLD-08037,2024,1,20106.5,834.1,2639.49,2383.75,-0.5,601.8
CONS-096445,BLD-08038,2024,1,18841.9,843.4,2492.62,2225.82,-2.7,540.4
CONS-096457,BLD-08039,2024,1,57805.3,1441.5,7577.13,7103.85,-0.8,610.6
CONS-096469,BLD-08040,2024,1,145881.4,8442.9,20132.95,17502.0,-0.7,553.3
CONS-096481,BLD-08041,2024,1,4653.5,148.8,621.88,571.94,-1.9,564.3
CONS-096493,BLD-08042,2024,1,15864.4,495.1,2040.45,1884.6,-0.5,597.3
CONS-096505,BLD-08043,2024,1,47138.8,7317.3,7965.43,5584.25,-1.3,542.0
CONS-096517,BLD-08044,2024,1,60113.5,3000.1,8175.62,7241.71,-2.5,562.3
CONS-096529,BLD-08045,2024,1,129559.3,4414.5,16691.09,15301.2,-1.0,593.2
CONS-096541,BLD-08046,2024,1,139239.6,5618.5,18619.18,16739.18,-1.1,575.3
CONS-096553,BLD-08047,2024,1,144907.1,4692.9,18601.6,17106.06,-1.4,606.1
CONS-096565,BLD-08048,2024,1,12108.4,635.7,1645.11,1443.61,-2.2,581.8
CONS-096577,BLD-08049,2024,1,18723.2,1580.4,2638.19,2141.81,-1.3,556.0
CONS-096589,BLD-08050,2024,1,108003.8,4049.2,14251.8,12995.12,-1.3,600.9
CONS-096601,BLD-08051,2024,1,53993.0,2199.9,7033.16,6362.4,-1.3,611.3
CONS-096613,BLD-08052,2024,1,7595.4,465.7,1078.95,929.95,-2.9,569.6
CONS-096625,BLD-08053,2024,1,138087.8,7087.5,19590.01,17275.71,-1.5,582.0
CONS-096637,BLD-08054,2024,1,156170.7,5412.3,20161.02,18502.04,-1.3,535.9
CONS-096649,BLD-08055,2024,1,15272.2,710.0,1997.62,1761.0,-2.2,597.6
CONS-096661,BLD-08056,2024,1,26186.0,859.6,3548.0,3273.96,-0.3,613.4
CONS-096673,BLD-08057,2024,1,42620.1,1512.0,5353.71,4876.69,-1.7,598.3
CONS-096685,BLD-08058,2024,1,60282.4,2028.0,8205.03,7572.73,-1.8,605.4
CONS-096697,BLD-08059,2024,1,78610.2,4895.6,11285.64,9702.48,-1.8,559.2
CONS-096709,BLD-08060,2024,1,160093.2,6153.4,20811.09,18782.66,-0.3,597.8
CONS-096721,BLD-08061,2024,1,72133.5,3375.1,10037.9,8966.54,-2.3,558.1
CONS-096733,BLD-08062,2024,1,63528.8,1266.2,8284.11,7866.36,-2.0,541.5
CONS-096745,BLD-08063,2024,1,78771.9,2496.9,10502.77,9665.16,-2.9,565.0
CONS-096757,BLD-08064,2024,1,39023.9,1078.5,4889.98,4529.0,-2.1,571.8
CONS-096769,BLD-08065,2024,1,74163.7,3588.9,10472.1,9312.74,-1.8,560.8
CONS-096781,BLD-08066,2024,1,22164.1,710.7,2946.47,2708.93,-2.3,575.6
CONS-096793,BLD-08067,2024,1,63047.1,2963.5,8108.05,7195.81,-0.0,569.3
CONS-096805,BLD-08068,2024,1,10983.6,360.5,1487.4,1374.75,-2.8,566.2
CONS-096817,BLD-08069,2024,1,105160.6,4287.1,14035.33,12724.3,-0.4,575.6
CONS-096829,BLD-08070,2024,1,5599.2,402.0,792.04,666.72,-0.4,559.4
CONS-096841,BLD-08071,2024,1,29203.0,984.0,3960.97,3635.0,-1.0,551.2
CONS-096853,BLD-08072,2024,1,180590.6,3734.3,23300.48,22121.08,-2.1,552.0
CONS-096865,BLD-08073,2024,1,50786.8,2122.3,6843.75,6134.1,-0.1,608.0
CONS-096877,BLD-08074,2024,1,32672.7,3221.8,4840.02,3774.57,-0.4,583.6
CONS-096889,BLD-08075,2024,1,147387.7,4835.8,18455.04,16912.44,-1.4,560.1
CONS-096901,BLD-08076,2024,1,53108.4,3433.0,7577.73,6427.17,-1.4,595.2
CONS-096913,BLD-08077,2024,1,60304.5,4046.3,8802.97,7458.23,-0.2,543.9
CONS-096925,BLD-08078,2024,1,10020.5,868.5,1491.15,1205.81,-2.3,556.5
CONS-096937,BLD-08079,2024,1,178888.9,6187.7,23530.44,21543.32,-1.4,563.3
CONS-096949,BLD-08080,2024,1,177792.6,6594.5,22465.45,20269.43,-0.5,601.0
CONS-096961,BLD-08081,2024,1,23750.2,1294.6,3181.54,2784.91,-1.3,542.2
CONS-096973,BLD-08082,2024,1,10593.8,1359.9,1672.14,1218.35,-2.8,603.2
CONS-096985,BLD-08083,2024,1,44108.0,2808.7,5972.82,5080.22,-2.0,601.3
CONS-096997,BLD-08084,2024,1,136615.0,6300.1,17576.59,15631.23,-2.7,550.8
CONS-097009,BLD-08085,2024,1,25961.0,2329.3,3815.18,3089.06,-1.7,545.5
CONS-097021,BLD-08086,2024,1,7286.3,808.8,1122.18,862.42,-1.6,560.7
CONS-097033,BLD-08087,2024,1,6842.7,252.2,917.79,838.82,-0.2,543.4
CONS-097045,BLD-08088,2024,1,119564.7,3903.4,15928.05,14686.02,-0.4,561.5
CONS-097057,BLD-08089,2024,1,99872.5,2265.7,12638.39,11910.8,-1.0,553.8
CONS-097069,BLD-08090,2024,1,55086.1,1362.5,6995.96,6548.21,-3.0,581.4
CONS-097081,BLD-08091,2024,1,32354.4,3034.6,4691.04,3724.96,-2.8,576.0
CONS-097093,BLD-08092,2024,1,73739.9,2887.0,9592.11,8625.07,-2.8,535.9
CONS-097105,BLD-08093,2024,1,58391.4,1718.4,7416.7,6875.02,-2.5,614.1
CONS-097117,BLD-08094,2024,1,71511.9,2341.7,9391.96,8620.39,-2.8,601.0
CONS-097129,BLD-08095,2024,1,115879.0,5017.8,15150.99,13511.17,-2.4,610.1
CONS-097141,BLD-08096,2024,1,116705.7,4592.0,16005.89,14585.9,-0.7,571.2
CONS-097153,BLD-08097,2024,1,44400.5,1755.8,6112.51,5565.77,-1.2,575.2
CONS-097165,BLD-08098,2024,1,36236.4,796.7,4768.25,4525.38,-0.7,562.7
CONS-097177,BLD-08099,2024,1,45337.6,4327.0,7052.84,5659.97,-2.7,549.8
CONS-097189,BLD-08100,2024,1,16179.7,1232.5,2341.56,1947.18,-2.9,603.2
CONS-097201,BLD-08101,2024,1,11400.0,1122.8,1743.47,1367.77,-1.1,577.5
CONS-097213,BLD-08102,2024,1,31794.1,2064.4,4495.84,3811.12,-2.2,542.6
CONS-097225,BLD-08103,2024,1,16177.8,1888.1,2494.34,1914.63,-1.9,590.9
CONS-097237,BLD-08104,2024,1,21285.1,1236.0,2964.68,2557.87,-2.0,580.1
CONS-097249,BLD-08105,2024,1,76749.3,2328.4,9541.72,8790.2,-2.2,542.0
CONS-097261,BLD-08106,2024,1,10017.3,874.1,1422.35,1149.2,-0.8,584.4
CONS-097273,BLD-08107,2024,1,36674.4,1392.5,4971.23,4510.24,-2.2,592.7
CONS-097285,BLD-08108,2024,1,53975.1,3812.2,7513.71,6274.51,-0.5,608.5
CONS-097297,BLD-08109,2024,1,25581.5,3444.5,4053.56,2979.42,-1.9,597.2
CONS-097309,BLD-08110,2024,1,25906.9,1534.3,3742.89,3233.11,-1.6,605.8
CONS-097321,BLD-08111,2024,1,43276.4,1717.7,5822.74,5279.79,-0.5,584.3
CONS-097333,BLD-08112,2024,1,37338.1,1273.1,5099.89,4682.3,-2.6,597.3
CONS-097345,BLD-08113,2024,1,136143.2,7877.3,18163.78,15682.18,-2.9,564.8
CONS-097357,BLD-08114,2024,1,218762.2,8907.8,29672.27,26756.46,-2.8,584.6
CONS-097369,BLD-08115,2024,1,34761.6,1191.3,4431.66,4038.12,-1.7,586.3
CONS-097381,BLD-08116,2024,1,39329.7,2263.2,5310.23,4611.4,-1.4,543.9
CONS-097393,BLD-08117,2024,1,105719.1,2729.4,13240.25,12355.44,-0.2,573.9
CONS-097405,BLD-08118,2024,1,196802.0,6827.7,24978.5,22742.55,-0.3,566.5
CONS-097417,BLD-08119,2024,1,17365.8,1307.9,2515.22,2081.26,-2.9,591.6
CONS-097429,BLD-08120,2024,1,56011.0,2058.4,7475.34,6821.58,-1.1,538.7
CONS-097441,BLD-08121,2024,1,10166.5,744.7,1497.78,1262.89,-1.8,565.0
CONS-097453,BLD-08122,2024,1,57398.6,5192.8,8593.05,6943.79,-0.5,571.6
CONS-097465,BLD-08123,2024,1,234314.0,7577.8,31796.7,29487.33,-2.5,540.9
CONS-097477,BLD-08124,2024,1,70179.4,2576.2,8806.6,8009.3,-2.1,605.4
CONS-097489,BLD-08125,2024,1,23314.7,704.4,3145.03,2926.0,-0.6,584.3
CONS-097501,BLD-08126,2024,1,81943.9,2951.4,10436.32,9456.12,-2.0,611.5
CONS-097513,BLD-08127,2024,1,38327.5,683.4,4893.42,4666.72,-0.0,556.1
CONS-097525,BLD-08128,2024,1,11871.4,757.7,1718.37,1464.2,-1.1,596.6
CONS-097537,BLD-08129,2024,1,27773.0,1017.4,3610.03,3275.43,-0.8,544.2
CONS-097549,BLD-08130,2024,1,93865.8,2690.6,12502.1,11660.2,-1.3,612.1
CONS-097561,BLD-08131,2024,1,42004.2,1510.8,5668.52,5195.54,-0.1,572.0
CONS-097573,BLD-08132,2024,1,3152.7,185.0,451.26,389.97,-0.5,539.7
CONS-097585,BLD-08133,2024,1,113121.8,2860.1,13959.65,13064.08,-2.0,597.0
CONS-097597,BLD-08134,2024,1,59937.6,3547.5,8303.36,7215.84,-0.5,612.8
CONS-097609,BLD-08135,2024,1,185475.3,7196.9,23925.39,21645.24,-0.5,567.0
CONS-097621,BLD-08136,2024,1,22488.2,521.3,2911.77,2736.72,-0.3,562.8
CONS-097633,BLD-08137,2024,1,173561.8,6829.0,22876.19,20612.36,-0.4,614.2
CONS-097645,BLD-08138,2024,1,13345.0,3113.3,2685.63,1640.21,-1.7,546.0
CONS-097657,BLD-08139,2024,1,43938.5,2479.7,5887.8,5099.83,-1.0,592.4
CONS-097669,BLD-08140,2024,1,36796.2,1305.1,4710.81,4309.99,-1.9,586.9
